Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01T00:00:00.000000,Italy,Italy,IT,224.85,296.6,50.98,43.18,,false,""
2024-01-01T01:00:00.000000,Italy,Italy,IT,219.89,289.84,52.62,45.05,,false,""
2024-01-01T02:00:00.000000,Italy,Italy,IT,219.31,289.11,52.9,45.16,,false,""
2024-01-01T03:00:00.000000,Italy,Italy,IT,217.46,287.14,53.32,45.39,,false,""
2024-01-01T04:00:00.000000,Italy,Italy,IT,216.03,284.8,53.78,46.06,,false,""
2024-01-01T05:00:00.000000,Italy,Italy,IT,217.9,286.91,53.21,45.67,,false,""
2024-01-01T06:00:00.000000,Italy,Italy,IT,218.97,288.14,52.87,46.2,,false,""
2024-01-01T07:00:00.000000,Italy,Italy,IT,203.64,269.76,56.3,49.86,,false,""
2024-01-01T08:00:00.000000,Italy,Italy,IT,193.82,258.51,58.03,52.91,,false,""
2024-01-01T09:00:00.000000,Italy,Italy,IT,176.31,238.02,61.67,56.25,,false,""
2024-01-01T10:00:00.000000,Italy,Italy,IT,177.74,239.4,61.48,56.04,,false,""
2024-01-01T11:00:00.000000,Italy,Italy,IT,187.26,250.95,59.13,53.78,,false,""
2024-01-01T12:00:00.000000,Italy,Italy,IT,200.15,266.95,55.9,50.05,,false,""
2024-01-01T13:00:00.000000,Italy,Italy,IT,207.94,276.45,53.97,46.26,,false,""
2024-01-01T14:00:00.000000,Italy,Italy,IT,230.02,303.02,48.63,40.35,,false,""
2024-01-01T15:00:00.000000,Italy,Italy,IT,249.46,325.57,44.32,36.39,,false,""
2024-01-01T16:00:00.000000,Italy,Italy,IT,243.57,316.5,45.65,38.45,,false,""
2024-01-01T17:00:00.000000,Italy,Italy,IT,241.45,313.49,46.0,39.32,,false,""
2024-01-01T18:00:00.000000,Italy,Italy,IT,241.87,313.85,45.83,39.01,,false,""
2024-01-01T19:00:00.000000,Italy,Italy,IT,245.4,318.62,45.05,38.18,,false,""
2024-01-01T20:00:00.000000,Italy,Italy,IT,250.51,325.57,44.09,37.1,,false,""
2024-01-01T21:00:00.000000,Italy,Italy,IT,258.13,336.94,42.34,35.32,,false,""
2024-01-01T22:00:00.000000,Italy,Italy,IT,255.27,333.15,43.65,36.62,,false,""
2024-01-01T23:00:00.000000,Italy,Italy,IT,235.59,307.69,49.37,40.38,,false,""
2024-01-02T00:00:00.000000,Italy,Italy,IT,224.01,293.12,52.32,42.46,,false,""
2024-01-02T01:00:00.000000,Italy,Italy,IT,227.96,297.63,51.92,41.37,,false,""
2024-01-02T02:00:00.000000,Italy,Italy,IT,238.07,310.48,49.41,38.88,,false,""
2024-01-02T03:00:00.000000,Italy,Italy,IT,238.43,311.42,49.05,38.29,,false,""
2024-01-02T04:00:00.000000,Italy,Italy,IT,251.64,327.86,45.8,36.78,,false,""
2024-01-02T05:00:00.000000,Italy,Italy,IT,269.8,350.87,40.43,32.51,,false,""
2024-01-02T06:00:00.000000,Italy,Italy,IT,261.17,340.06,41.56,34.32,,false,""
2024-01-02T07:00:00.000000,Italy,Italy,IT,244.86,319.33,45.15,38.35,,false,""
2024-01-02T08:00:00.000000,Italy,Italy,IT,235.0,307.89,47.36,41.47,,false,""
2024-01-02T09:00:00.000000,Italy,Italy,IT,225.86,297.94,49.27,43.9,,false,""
2024-01-02T10:00:00.000000,Italy,Italy,IT,220.56,291.31,50.75,45.08,,false,""
2024-01-02T11:00:00.000000,Italy,Italy,IT,213.83,282.76,52.58,46.74,,false,""
2024-01-02T12:00:00.000000,Italy,Italy,IT,213.53,282.5,52.5,46.28,,false,""
2024-01-02T13:00:00.000000,Italy,Italy,IT,223.15,294.95,49.81,43.9,,false,""
2024-01-02T14:00:00.000000,Italy,Italy,IT,235.65,309.69,46.79,40.76,,false,""
2024-01-02T15:00:00.000000,Italy,Italy,IT,242.51,317.06,45.08,38.79,,false,""
2024-01-02T16:00:00.000000,Italy,Italy,IT,235.4,307.65,46.51,40.44,,false,""
2024-01-02T17:00:00.000000,Italy,Italy,IT,234.23,306.23,46.83,40.7,,false,""
2024-01-02T18:00:00.000000,Italy,Italy,IT,233.51,305.5,47.06,40.62,,false,""
2024-01-02T19:00:00.000000,Italy,Italy,IT,234.84,307.87,46.93,40.63,,false,""
2024-01-02T20:00:00.000000,Italy,Italy,IT,234.3,307.35,47.45,40.98,,false,""
2024-01-02T21:00:00.000000,Italy,Italy,IT,218.99,287.85,51.89,44.56,,false,""
2024-01-02T22:00:00.000000,Italy,Italy,IT,202.7,267.3,56.21,47.94,,false,""
2024-01-02T23:00:00.000000,Italy,Italy,IT,185.57,245.61,60.95,51.5,,false,""
2024-01-03T00:00:00.000000,Italy,Italy,IT,171.58,229.38,64.02,53.8,,false,""
2024-01-03T01:00:00.000000,Italy,Italy,IT,171.17,228.39,64.53,55.41,,false,""
2024-01-03T02:00:00.000000,Italy,Italy,IT,165.37,220.75,66.15,57.28,,false,""
2024-01-03T03:00:00.000000,Italy,Italy,IT,164.55,219.88,66.07,57.1,,false,""
2024-01-03T04:00:00.000000,Italy,Italy,IT,166.64,223.16,64.83,55.15,,false,""
2024-01-03T05:00:00.000000,Italy,Italy,IT,181.56,241.03,61.13,51.89,,false,""
2024-01-03T06:00:00.000000,Italy,Italy,IT,198.17,261.01,56.98,49.27,,false,""
2024-01-03T07:00:00.000000,Italy,Italy,IT,198.17,261.25,56.4,50.32,,false,""
2024-01-03T08:00:00.000000,Italy,Italy,IT,193.06,255.4,57.54,51.25,,false,""
2024-01-03T09:00:00.000000,Italy,Italy,IT,182.47,243.83,59.67,53.22,,false,""
2024-01-03T10:00:00.000000,Italy,Italy,IT,167.8,226.93,62.65,56.07,,false,""
2024-01-03T11:00:00.000000,Italy,Italy,IT,151.44,206.96,66.62,59.89,,false,""
2024-01-03T12:00:00.000000,Italy,Italy,IT,144.11,197.85,68.38,60.72,,false,""
2024-01-03T13:00:00.000000,Italy,Italy,IT,161.58,219.04,64.11,55.96,,false,""
2024-01-03T14:00:00.000000,Italy,Italy,IT,188.76,251.81,57.79,49.38,,false,""
2024-01-03T15:00:00.000000,Italy,Italy,IT,201.24,265.86,55.21,47.08,,false,""
2024-01-03T16:00:00.000000,Italy,Italy,IT,201.83,265.35,55.1,48.16,,false,""
2024-01-03T17:00:00.000000,Italy,Italy,IT,205.37,270.01,54.25,47.06,,false,""
2024-01-03T18:00:00.000000,Italy,Italy,IT,210.0,275.57,53.32,46.3,,false,""
2024-01-03T19:00:00.000000,Italy,Italy,IT,216.32,284.07,51.85,44.06,,false,""
2024-01-03T20:00:00.000000,Italy,Italy,IT,212.49,279.36,53.08,45.09,,false,""
2024-01-03T21:00:00.000000,Italy,Italy,IT,195.34,257.33,57.86,49.15,,false,""
2024-01-03T22:00:00.000000,Italy,Italy,IT,171.64,227.77,64.36,54.09,,false,""
2024-01-03T23:00:00.000000,Italy,Italy,IT,164.38,218.63,66.49,56.14,,false,""
2024-01-04T00:00:00.000000,Italy,Italy,IT,163.43,217.91,66.97,57.39,,false,""
2024-01-04T01:00:00.000000,Italy,Italy,IT,167.28,222.32,66.38,57.29,,false,""
2024-01-04T02:00:00.000000,Italy,Italy,IT,168.83,224.12,66.14,56.91,,false,""
2024-01-04T03:00:00.000000,Italy,Italy,IT,171.23,226.84,65.66,56.53,,false,""
2024-01-04T04:00:00.000000,Italy,Italy,IT,174.73,231.03,64.65,54.81,,false,""
2024-01-04T05:00:00.000000,Italy,Italy,IT,187.1,246.17,61.02,51.87,,false,""
2024-01-04T06:00:00.000000,Italy,Italy,IT,190.42,250.2,59.34,50.88,,false,""
2024-01-04T07:00:00.000000,Italy,Italy,IT,178.4,235.75,61.73,53.3,,false,""
2024-01-04T08:00:00.000000,Italy,Italy,IT,166.4,221.77,64.22,56.67,,false,""
2024-01-04T09:00:00.000000,Italy,Italy,IT,153.6,208.32,67.16,60.14,,false,""
2024-01-04T10:00:00.000000,Italy,Italy,IT,144.61,197.85,69.39,62.71,,false,""
2024-01-04T11:00:00.000000,Italy,Italy,IT,143.01,195.95,69.8,63.37,,false,""
2024-01-04T12:00:00.000000,Italy,Italy,IT,153.85,209.16,67.12,61.5,,false,""
2024-01-04T13:00:00.000000,Italy,Italy,IT,168.89,226.91,63.8,57.23,,false,""
2024-01-04T14:00:00.000000,Italy,Italy,IT,196.55,260.62,56.9,48.61,,false,""
2024-01-04T15:00:00.000000,Italy,Italy,IT,216.17,284.52,51.6,43.14,,false,""
2024-01-04T16:00:00.000000,Italy,Italy,IT,212.58,279.78,52.0,43.45,,false,""
2024-01-04T17:00:00.000000,Italy,Italy,IT,213.58,280.59,51.93,44.53,,false,""
2024-01-04T18:00:00.000000,Italy,Italy,IT,218.17,285.88,51.02,43.91,,false,""
2024-01-04T19:00:00.000000,Italy,Italy,IT,228.49,299.16,48.75,40.83,,false,""
2024-01-04T20:00:00.000000,Italy,Italy,IT,236.05,309.07,47.42,39.0,,false,""
2024-01-04T21:00:00.000000,Italy,Italy,IT,232.43,305.62,48.38,38.78,,false,""
2024-01-04T22:00:00.000000,Italy,Italy,IT,225.89,298.06,50.0,39.55,,false,""
2024-01-04T23:00:00.000000,Italy,Italy,IT,203.64,269.43,56.35,43.24,,false,""
2024-01-05T00:00:00.000000,Italy,Italy,IT,205.08,270.62,56.86,44.44,,false,""
2024-01-05T01:00:00.000000,Italy,Italy,IT,198.2,264.22,57.67,43.77,,false,""
2024-01-05T02:00:00.000000,Italy,Italy,IT,204.22,271.9,56.32,42.61,,false,""
2024-01-05T03:00:00.000000,Italy,Italy,IT,200.71,267.74,56.95,42.87,,false,""
2024-01-05T04:00:00.000000,Italy,Italy,IT,196.9,262.38,57.84,43.7,,false,""
2024-01-05T05:00:00.000000,Italy,Italy,IT,212.5,278.67,54.7,43.26,,false,""
2024-01-05T06:00:00.000000,Italy,Italy,IT,212.71,279.1,53.52,44.04,,false,""
2024-01-05T07:00:00.000000,Italy,Italy,IT,206.22,271.11,54.36,46.08,,false,""
2024-01-05T08:00:00.000000,Italy,Italy,IT,196.15,258.6,56.55,48.85,,false,""
2024-01-05T09:00:00.000000,Italy,Italy,IT,193.84,257.0,57.04,49.24,,false,""
2024-01-05T10:00:00.000000,Italy,Italy,IT,188.32,251.34,57.86,50.28,,false,""
2024-01-05T11:00:00.000000,Italy,Italy,IT,188.49,251.45,57.64,49.27,,false,""
2024-01-05T12:00:00.000000,Italy,Italy,IT,193.26,257.79,56.46,47.59,,false,""
2024-01-05T13:00:00.000000,Italy,Italy,IT,197.08,261.79,55.75,46.75,,false,""
2024-01-05T14:00:00.000000,Italy,Italy,IT,206.06,271.96,53.88,44.94,,false,""
2024-01-05T15:00:00.000000,Italy,Italy,IT,208.18,274.32,53.15,44.12,,false,""
2024-01-05T16:00:00.000000,Italy,Italy,IT,200.81,264.25,54.81,46.17,,false,""
2024-01-05T17:00:00.000000,Italy,Italy,IT,202.89,266.54,54.58,46.16,,false,""
2024-01-05T18:00:00.000000,Italy,Italy,IT,204.58,268.51,54.45,45.35,,false,""
2024-01-05T19:00:00.000000,Italy,Italy,IT,212.06,278.43,52.97,43.46,,false,""
2024-01-05T20:00:00.000000,Italy,Italy,IT,215.24,282.6,52.6,42.72,,false,""
2024-01-05T21:00:00.000000,Italy,Italy,IT,207.24,272.04,55.53,45.38,,false,""
2024-01-05T22:00:00.000000,Italy,Italy,IT,199.8,262.84,57.73,47.61,,false,""
2024-01-05T23:00:00.000000,Italy,Italy,IT,206.78,270.8,57.07,48.42,,false,""
2024-01-06T00:00:00.000000,Italy,Italy,IT,206.62,270.24,57.86,48.76,,false,""
2024-01-06T01:00:00.000000,Italy,Italy,IT,210.75,275.4,56.99,48.3,,false,""
2024-01-06T02:00:00.000000,Italy,Italy,IT,204.65,267.99,58.31,49.13,,false,""
2024-01-06T03:00:00.000000,Italy,Italy,IT,201.2,263.79,59.07,49.23,,false,""
2024-01-06T04:00:00.000000,Italy,Italy,IT,211.57,276.34,57.09,46.8,,false,""
2024-01-06T05:00:00.000000,Italy,Italy,IT,220.83,288.36,54.13,44.38,,false,""
2024-01-06T06:00:00.000000,Italy,Italy,IT,222.11,289.68,53.75,44.7,,false,""
2024-01-06T07:00:00.000000,Italy,Italy,IT,208.95,273.45,56.53,46.34,,false,""
2024-01-06T08:00:00.000000,Italy,Italy,IT,202.58,265.67,57.44,48.31,,false,""
2024-01-06T09:00:00.000000,Italy,Italy,IT,205.99,270.41,56.05,47.31,,false,""
2024-01-06T10:00:00.000000,Italy,Italy,IT,202.34,266.27,56.6,48.14,,false,""
2024-01-06T11:00:00.000000,Italy,Italy,IT,207.36,272.06,55.35,47.39,,false,""
2024-01-06T12:00:00.000000,Italy,Italy,IT,207.87,273.27,55.43,46.92,,false,""
2024-01-06T13:00:00.000000,Italy,Italy,IT,211.23,277.38,54.8,45.68,,false,""
2024-01-06T14:00:00.000000,Italy,Italy,IT,219.68,287.38,53.01,44.28,,false,""
2024-01-06T15:00:00.000000,Italy,Italy,IT,216.38,283.77,53.15,43.76,,false,""
2024-01-06T16:00:00.000000,Italy,Italy,IT,208.22,273.56,54.35,45.94,,false,""
2024-01-06T17:00:00.000000,Italy,Italy,IT,197.68,260.11,56.77,48.84,,false,""
2024-01-06T18:00:00.000000,Italy,Italy,IT,196.31,258.59,56.95,49.12,,false,""
2024-01-06T19:00:00.000000,Italy,Italy,IT,203.39,266.74,55.76,47.38,,false,""
2024-01-06T20:00:00.000000,Italy,Italy,IT,208.92,274.11,54.88,45.96,,false,""
2024-01-06T21:00:00.000000,Italy,Italy,IT,212.13,278.98,54.41,44.88,,false,""
2024-01-06T22:00:00.000000,Italy,Italy,IT,202.01,266.95,57.43,47.43,,false,""
2024-01-06T23:00:00.000000,Italy,Italy,IT,197.34,261.26,59.05,50.04,,false,""
2024-01-07T00:00:00.000000,Italy,Italy,IT,192.78,255.84,59.99,50.36,,false,""
2024-01-07T01:00:00.000000,Italy,Italy,IT,197.14,261.31,58.96,50.37,,false,""
2024-01-07T02:00:00.000000,Italy,Italy,IT,195.58,259.13,59.63,51.23,,false,""
2024-01-07T03:00:00.000000,Italy,Italy,IT,195.57,259.14,59.75,50.42,,false,""
2024-01-07T04:00:00.000000,Italy,Italy,IT,194.16,257.22,59.98,50.36,,false,""
2024-01-07T05:00:00.000000,Italy,Italy,IT,191.38,253.38,60.6,50.54,,false,""
2024-01-07T06:00:00.000000,Italy,Italy,IT,187.7,248.44,61.03,50.74,,false,""
2024-01-07T07:00:00.000000,Italy,Italy,IT,180.36,239.91,62.27,52.26,,false,""
2024-01-07T08:00:00.000000,Italy,Italy,IT,169.12,226.61,64.63,54.24,,false,""
2024-01-07T09:00:00.000000,Italy,Italy,IT,163.5,219.87,65.94,55.09,,false,""
2024-01-07T10:00:00.000000,Italy,Italy,IT,160.99,216.83,66.34,56.23,,false,""
2024-01-07T11:00:00.000000,Italy,Italy,IT,156.41,211.14,67.18,57.55,,false,""
2024-01-07T12:00:00.000000,Italy,Italy,IT,146.9,198.68,69.79,59.75,,false,""
2024-01-07T13:00:00.000000,Italy,Italy,IT,145.74,197.02,70.34,60.63,,false,""
2024-01-07T14:00:00.000000,Italy,Italy,IT,144.33,195.18,70.57,60.62,,false,""
2024-01-07T15:00:00.000000,Italy,Italy,IT,147.1,198.77,69.54,58.99,,false,""
2024-01-07T16:00:00.000000,Italy,Italy,IT,160.4,215.13,65.85,57.45,,false,""
2024-01-07T17:00:00.000000,Italy,Italy,IT,165.09,220.77,64.69,56.69,,false,""
2024-01-07T18:00:00.000000,Italy,Italy,IT,170.23,226.47,63.37,55.71,,false,""
2024-01-07T19:00:00.000000,Italy,Italy,IT,179.86,238.01,61.49,53.32,,false,""
2024-01-07T20:00:00.000000,Italy,Italy,IT,191.36,253.02,59.31,51.57,,false,""
2024-01-07T21:00:00.000000,Italy,Italy,IT,196.92,260.48,58.51,50.57,,false,""
2024-01-07T22:00:00.000000,Italy,Italy,IT,191.66,253.93,60.08,51.15,,false,""
2024-01-07T23:00:00.000000,Italy,Italy,IT,185.09,246.16,61.95,52.79,,false,""
2024-01-08T00:00:00.000000,Italy,Italy,IT,190.19,252.19,61.16,51.52,,false,""
2024-01-08T01:00:00.000000,Italy,Italy,IT,203.3,268.6,58.17,49.32,,false,""
2024-01-08T02:00:00.000000,Italy,Italy,IT,209.14,276.02,56.48,48.17,,false,""
2024-01-08T03:00:00.000000,Italy,Italy,IT,213.96,281.54,55.43,47.04,,false,""
2024-01-08T04:00:00.000000,Italy,Italy,IT,224.26,293.68,53.12,44.36,,false,""
2024-01-08T05:00:00.000000,Italy,Italy,IT,223.02,291.12,52.95,41.94,,false,""
2024-01-08T06:00:00.000000,Italy,Italy,IT,227.72,297.33,50.39,41.05,,false,""
2024-01-08T07:00:00.000000,Italy,Italy,IT,214.6,280.28,52.63,43.54,,false,""
2024-01-08T08:00:00.000000,Italy,Italy,IT,211.13,275.85,53.56,44.4,,false,""
2024-01-08T09:00:00.000000,Italy,Italy,IT,215.75,282.02,52.54,43.89,,false,""
2024-01-08T10:00:00.000000,Italy,Italy,IT,214.34,280.43,53.03,45.06,,false,""
2024-01-08T11:00:00.000000,Italy,Italy,IT,223.37,291.72,51.24,44.25,,false,""
2024-01-08T12:00:00.000000,Italy,Italy,IT,228.26,298.4,50.19,42.38,,false,""
2024-01-08T13:00:00.000000,Italy,Italy,IT,229.09,299.24,49.72,41.33,,false,""
2024-01-08T14:00:00.000000,Italy,Italy,IT,232.45,303.39,48.38,39.63,,false,""
2024-01-08T15:00:00.000000,Italy,Italy,IT,227.07,296.12,49.57,40.35,,false,""
2024-01-08T16:00:00.000000,Italy,Italy,IT,229.76,298.7,49.09,42.16,,false,""
2024-01-08T17:00:00.000000,Italy,Italy,IT,234.67,305.13,47.86,42.66,,false,""
2024-01-08T18:00:00.000000,Italy,Italy,IT,236.93,307.82,47.7,42.41,,false,""
2024-01-08T19:00:00.000000,Italy,Italy,IT,238.7,310.35,47.96,42.11,,false,""
2024-01-08T20:00:00.000000,Italy,Italy,IT,233.99,304.28,49.82,42.93,,false,""
2024-01-08T21:00:00.000000,Italy,Italy,IT,219.79,286.54,53.7,46.0,,false,""
2024-01-08T22:00:00.000000,Italy,Italy,IT,211.49,276.85,55.74,48.21,,false,""
2024-01-08T23:00:00.000000,Italy,Italy,IT,201.15,263.97,58.48,51.63,,false,""
2024-01-09T00:00:00.000000,Italy,Italy,IT,201.38,264.61,58.55,52.17,,false,""
2024-01-09T01:00:00.000000,Italy,Italy,IT,209.46,275.03,56.24,51.75,,false,""
2024-01-09T02:00:00.000000,Italy,Italy,IT,213.78,280.83,54.98,51.21,,false,""
2024-01-09T03:00:00.000000,Italy,Italy,IT,212.86,279.18,55.49,50.28,,false,""
2024-01-09T04:00:00.000000,Italy,Italy,IT,228.99,299.6,51.18,46.94,,false,""
2024-01-09T05:00:00.000000,Italy,Italy,IT,245.13,320.47,46.05,40.85,,false,""
2024-01-09T06:00:00.000000,Italy,Italy,IT,256.62,334.94,41.86,38.72,,false,""
2024-01-09T07:00:00.000000,Italy,Italy,IT,245.04,319.64,44.62,41.37,,false,""
2024-01-09T08:00:00.000000,Italy,Italy,IT,233.88,306.95,47.3,43.44,,false,""
2024-01-09T09:00:00.000000,Italy,Italy,IT,233.35,306.98,47.98,43.81,,false,""
2024-01-09T10:00:00.000000,Italy,Italy,IT,232.0,305.65,48.49,44.3,,false,""
2024-01-09T11:00:00.000000,Italy,Italy,IT,232.99,307.11,48.5,44.56,,false,""
2024-01-09T12:00:00.000000,Italy,Italy,IT,241.71,317.65,46.43,42.27,,false,""
2024-01-09T13:00:00.000000,Italy,Italy,IT,258.1,338.23,41.86,37.38,,false,""
2024-01-09T14:00:00.000000,Italy,Italy,IT,267.89,350.94,38.31,33.93,,false,""
2024-01-09T15:00:00.000000,Italy,Italy,IT,271.87,355.36,37.15,32.92,,false,""
2024-01-09T16:00:00.000000,Italy,Italy,IT,281.05,364.62,35.13,32.51,,false,""
2024-01-09T17:00:00.000000,Italy,Italy,IT,278.25,361.21,35.96,33.42,,false,""
2024-01-09T18:00:00.000000,Italy,Italy,IT,279.47,363.77,35.6,32.94,,false,""
2024-01-09T19:00:00.000000,Italy,Italy,IT,288.77,376.38,33.36,30.48,,false,""
2024-01-09T20:00:00.000000,Italy,Italy,IT,281.71,366.9,36.65,31.05,,false,""
2024-01-09T21:00:00.000000,Italy,Italy,IT,273.74,356.15,39.96,32.68,,false,""
2024-01-09T22:00:00.000000,Italy,Italy,IT,271.71,353.82,40.73,33.25,,false,""
2024-01-09T23:00:00.000000,Italy,Italy,IT,269.25,351.68,40.98,33.14,,false,""
2024-01-10T00:00:00.000000,Italy,Italy,IT,274.68,358.24,40.1,32.0,,false,""
2024-01-10T01:00:00.000000,Italy,Italy,IT,275.68,358.37,40.78,32.14,,false,""
2024-01-10T02:00:00.000000,Italy,Italy,IT,274.25,356.5,41.29,32.02,,false,""
2024-01-10T03:00:00.000000,Italy,Italy,IT,275.29,357.89,40.77,31.24,,false,""
2024-01-10T04:00:00.000000,Italy,Italy,IT,288.94,376.01,36.21,28.22,,false,""
2024-01-10T05:00:00.000000,Italy,Italy,IT,292.64,382.56,32.97,27.14,,false,""
2024-01-10T06:00:00.000000,Italy,Italy,IT,306.7,399.27,28.75,25.23,,false,""
2024-01-10T07:00:00.000000,Italy,Italy,IT,292.77,380.58,31.97,29.21,,false,""
2024-01-10T08:00:00.000000,Italy,Italy,IT,281.57,365.84,34.89,32.55,,false,""
2024-01-10T09:00:00.000000,Italy,Italy,IT,281.49,367.36,34.68,32.9,,false,""
2024-01-10T10:00:00.000000,Italy,Italy,IT,282.83,370.47,34.22,32.39,,false,""
2024-01-10T11:00:00.000000,Italy,Italy,IT,290.73,381.09,32.61,30.05,,false,""
2024-01-10T12:00:00.000000,Italy,Italy,IT,295.29,386.73,31.39,28.68,,false,""
2024-01-10T13:00:00.000000,Italy,Italy,IT,298.3,389.71,30.43,27.65,,false,""
2024-01-10T14:00:00.000000,Italy,Italy,IT,295.77,385.91,30.93,27.7,,false,""
2024-01-10T15:00:00.000000,Italy,Italy,IT,293.73,381.96,31.55,28.2,,false,""
2024-01-10T16:00:00.000000,Italy,Italy,IT,294.84,382.94,31.32,28.48,,false,""
2024-01-10T17:00:00.000000,Italy,Italy,IT,293.94,381.77,31.62,28.89,,false,""
2024-01-10T18:00:00.000000,Italy,Italy,IT,296.12,384.96,31.03,28.37,,false,""
2024-01-10T19:00:00.000000,Italy,Italy,IT,304.95,396.56,29.14,26.01,,false,""
2024-01-10T20:00:00.000000,Italy,Italy,IT,285.42,371.87,34.86,29.31,,false,""
2024-01-10T21:00:00.000000,Italy,Italy,IT,281.04,367.64,36.32,29.25,,false,""
2024-01-10T22:00:00.000000,Italy,Italy,IT,281.07,366.81,37.28,29.93,,false,""
2024-01-10T23:00:00.000000,Italy,Italy,IT,256.63,335.61,43.88,33.27,,false,""
2024-01-11T00:00:00.000000,Italy,Italy,IT,255.42,333.31,44.96,33.58,,false,""
2024-01-11T01:00:00.000000,Italy,Italy,IT,258.73,336.51,44.99,33.56,,false,""
2024-01-11T02:00:00.000000,Italy,Italy,IT,257.61,334.91,45.32,33.04,,false,""
2024-01-11T03:00:00.000000,Italy,Italy,IT,258.71,336.37,45.05,32.52,,false,""
2024-01-11T04:00:00.000000,Italy,Italy,IT,270.0,351.81,41.03,30.17,,false,""
2024-01-11T05:00:00.000000,Italy,Italy,IT,284.85,371.96,35.22,27.34,,false,""
2024-01-11T06:00:00.000000,Italy,Italy,IT,298.44,388.5,30.48,26.46,,false,""
2024-01-11T07:00:00.000000,Italy,Italy,IT,284.53,369.97,33.8,30.2,,false,""
2024-01-11T08:00:00.000000,Italy,Italy,IT,272.76,355.62,36.86,33.21,,false,""
2024-01-11T09:00:00.000000,Italy,Italy,IT,266.6,350.16,38.23,34.25,,false,""
2024-01-11T10:00:00.000000,Italy,Italy,IT,261.29,343.57,40.0,35.54,,false,""
2024-01-11T11:00:00.000000,Italy,Italy,IT,260.6,342.88,40.51,35.72,,false,""
2024-01-11T12:00:00.000000,Italy,Italy,IT,257.04,338.93,40.99,35.99,,false,""
2024-01-11T13:00:00.000000,Italy,Italy,IT,255.71,337.79,40.65,35.47,,false,""
2024-01-11T14:00:00.000000,Italy,Italy,IT,271.36,356.72,36.38,31.18,,false,""
2024-01-11T15:00:00.000000,Italy,Italy,IT,273.25,358.0,36.07,30.76,,false,""
2024-01-11T16:00:00.000000,Italy,Italy,IT,274.9,359.2,36.0,31.3,,false,""
2024-01-11T17:00:00.000000,Italy,Italy,IT,277.87,362.34,35.33,31.63,,false,""
2024-01-11T18:00:00.000000,Italy,Italy,IT,281.48,367.17,34.62,30.97,,false,""
2024-01-11T19:00:00.000000,Italy,Italy,IT,288.82,376.72,32.95,29.11,,false,""
2024-01-11T20:00:00.000000,Italy,Italy,IT,266.93,348.83,39.21,32.7,,false,""
2024-01-11T21:00:00.000000,Italy,Italy,IT,261.73,342.26,41.66,32.9,,false,""
2024-01-11T22:00:00.000000,Italy,Italy,IT,256.6,334.49,44.47,35.19,,false,""
2024-01-11T23:00:00.000000,Italy,Italy,IT,247.94,323.06,47.37,37.45,,false,""
2024-01-12T00:00:00.000000,Italy,Italy,IT,251.01,326.73,46.97,37.12,,false,""
2024-01-12T01:00:00.000000,Italy,Italy,IT,243.66,317.13,49.29,39.18,,false,""
2024-01-12T02:00:00.000000,Italy,Italy,IT,229.98,300.05,52.58,41.68,,false,""
2024-01-12T03:00:00.000000,Italy,Italy,IT,226.34,295.68,53.2,43.1,,false,""
2024-01-12T04:00:00.000000,Italy,Italy,IT,231.75,303.18,50.92,42.2,,false,""
2024-01-12T05:00:00.000000,Italy,Italy,IT,235.29,308.5,48.24,40.6,,false,""
2024-01-12T06:00:00.000000,Italy,Italy,IT,232.37,303.93,47.91,41.78,,false,""
2024-01-12T07:00:00.000000,Italy,Italy,IT,229.34,299.92,48.32,42.89,,false,""
2024-01-12T08:00:00.000000,Italy,Italy,IT,216.8,285.59,51.21,46.28,,false,""
2024-01-12T09:00:00.000000,Italy,Italy,IT,212.61,281.8,51.97,48.18,,false,""
2024-01-12T10:00:00.000000,Italy,Italy,IT,207.03,275.65,53.41,50.09,,false,""
2024-01-12T11:00:00.000000,Italy,Italy,IT,207.0,276.19,53.53,49.92,,false,""
2024-01-12T12:00:00.000000,Italy,Italy,IT,208.45,278.02,53.17,49.09,,false,""
2024-01-12T13:00:00.000000,Italy,Italy,IT,217.02,288.03,51.16,46.44,,false,""
2024-01-12T14:00:00.000000,Italy,Italy,IT,231.96,306.19,47.19,42.06,,false,""
2024-01-12T15:00:00.000000,Italy,Italy,IT,233.75,307.39,46.75,39.84,,false,""
2024-01-12T16:00:00.000000,Italy,Italy,IT,233.83,306.81,46.57,40.29,,false,""
2024-01-12T17:00:00.000000,Italy,Italy,IT,234.67,307.72,46.69,41.46,,false,""
2024-01-12T18:00:00.000000,Italy,Italy,IT,240.36,314.76,45.5,40.4,,false,""
2024-01-12T19:00:00.000000,Italy,Italy,IT,249.55,326.53,44.13,37.83,,false,""
2024-01-12T20:00:00.000000,Italy,Italy,IT,253.64,330.65,44.17,36.92,,false,""
2024-01-12T21:00:00.000000,Italy,Italy,IT,244.28,318.33,47.58,39.46,,false,""
2024-01-12T22:00:00.000000,Italy,Italy,IT,248.35,323.8,47.25,40.02,,false,""
2024-01-12T23:00:00.000000,Italy,Italy,IT,231.77,301.92,52.38,42.9,,false,""
2024-01-13T00:00:00.000000,Italy,Italy,IT,222.55,290.56,54.85,44.4,,false,""
