Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01T00:00:00.000000,Spain,Spain,ES,97.63,133.19,79.6,43.25,entsoe.eu,false,""
2024-01-01T01:00:00.000000,Spain,Spain,ES,98.56,134.49,79.36,42.35,entsoe.eu,false,""
2024-01-01T02:00:00.000000,Spain,Spain,ES,104.42,141.79,78.05,40.08,entsoe.eu,false,""
2024-01-01T03:00:00.000000,Spain,Spain,ES,104.81,142.17,78.06,39.41,entsoe.eu,false,""
2024-01-01T04:00:00.000000,Spain,Spain,ES,108.22,146.74,77.08,38.3,entsoe.eu,false,""
2024-01-01T05:00:00.000000,Spain,Spain,ES,108.86,147.34,77.05,38.29,entsoe.eu,false,""
2024-01-01T06:00:00.000000,Spain,Spain,ES,104.56,142.05,77.96,39.82,entsoe.eu,false,""
2024-01-01T07:00:00.000000,Spain,Spain,ES,102.42,139.24,78.48,40.8,entsoe.eu,false,""
2024-01-01T08:00:00.000000,Spain,Spain,ES,102.34,139.92,78.2,42.48,entsoe.eu,false,""
2024-01-01T09:00:00.000000,Spain,Spain,ES,81.93,115.78,82.95,49.26,entsoe.eu,false,""
2024-01-01T10:00:00.000000,Spain,Spain,ES,64.83,95.95,86.88,56.65,entsoe.eu,false,""
2024-01-01T11:00:00.000000,Spain,Spain,ES,57.33,87.32,88.56,61.06,entsoe.eu,false,""
2024-01-01T12:00:00.000000,Spain,Spain,ES,53.52,83.02,89.34,62.7,entsoe.eu,false,""
2024-01-01T13:00:00.000000,Spain,Spain,ES,55.78,86.0,88.77,64.57,entsoe.eu,false,""
2024-01-01T14:00:00.000000,Spain,Spain,ES,55.16,85.44,88.88,66.22,entsoe.eu,false,""
2024-01-01T15:00:00.000000,Spain,Spain,ES,57.48,87.5,88.42,63.27,entsoe.eu,false,""
2024-01-01T16:00:00.000000,Spain,Spain,ES,75.45,107.7,84.19,52.5,entsoe.eu,false,""
2024-01-01T17:00:00.000000,Spain,Spain,ES,75.72,105.79,84.36,50.45,entsoe.eu,false,""
2024-01-01T18:00:00.000000,Spain,Spain,ES,67.5,94.69,86.39,53.94,entsoe.eu,false,""
2024-01-01T19:00:00.000000,Spain,Spain,ES,64.11,90.3,87.17,55.53,entsoe.eu,false,""
2024-01-01T20:00:00.000000,Spain,Spain,ES,67.09,93.93,86.45,54.9,entsoe.eu,false,""
2024-01-01T21:00:00.000000,Spain,Spain,ES,65.27,91.8,86.96,54.32,entsoe.eu,false,""
2024-01-01T22:00:00.000000,Spain,Spain,ES,69.63,97.73,86.01,52.42,entsoe.eu,false,""
2024-01-01T23:00:00.000000,Spain,Spain,ES,73.36,103.09,85.06,51.56,entsoe.eu,false,""
2024-01-02T00:00:00.000000,Spain,Spain,ES,74.55,104.65,84.7,51.52,entsoe.eu,false,""
2024-01-02T01:00:00.000000,Spain,Spain,ES,77.73,108.97,83.8,50.76,entsoe.eu,false,""
2024-01-02T02:00:00.000000,Spain,Spain,ES,74.94,105.57,84.5,51.18,entsoe.eu,false,""
2024-01-02T03:00:00.000000,Spain,Spain,ES,74.78,105.35,84.55,50.64,entsoe.eu,false,""
2024-01-02T04:00:00.000000,Spain,Spain,ES,78.72,110.26,83.63,49.84,entsoe.eu,false,""
2024-01-02T05:00:00.000000,Spain,Spain,ES,77.35,108.4,84.01,50.98,entsoe.eu,false,""
2024-01-02T06:00:00.000000,Spain,Spain,ES,76.56,107.37,84.15,52.61,entsoe.eu,false,""
2024-01-02T07:00:00.000000,Spain,Spain,ES,69.87,98.76,85.83,55.7,entsoe.eu,false,""
2024-01-02T08:00:00.000000,Spain,Spain,ES,61.96,88.84,87.81,60.46,entsoe.eu,false,""
2024-01-02T09:00:00.000000,Spain,Spain,ES,49.81,75.31,90.62,66.12,entsoe.eu,false,""
2024-01-02T10:00:00.000000,Spain,Spain,ES,48.0,74.09,91.0,68.43,entsoe.eu,false,""
2024-01-02T11:00:00.000000,Spain,Spain,ES,49.28,76.09,90.58,68.3,entsoe.eu,false,""
2024-01-02T12:00:00.000000,Spain,Spain,ES,47.41,73.45,91.15,68.99,entsoe.eu,false,""
2024-01-02T13:00:00.000000,Spain,Spain,ES,47.47,73.61,90.98,69.5,entsoe.eu,false,""
2024-01-02T14:00:00.000000,Spain,Spain,ES,44.81,70.24,91.66,70.96,entsoe.eu,false,""
2024-01-02T15:00:00.000000,Spain,Spain,ES,48.0,73.36,90.93,68.08,entsoe.eu,false,""
2024-01-02T16:00:00.000000,Spain,Spain,ES,61.65,88.74,87.81,64.83,entsoe.eu,false,""
2024-01-02T17:00:00.000000,Spain,Spain,ES,66.68,94.12,86.57,63.74,entsoe.eu,false,""
2024-01-02T18:00:00.000000,Spain,Spain,ES,63.83,90.39,87.28,64.77,entsoe.eu,false,""
2024-01-02T19:00:00.000000,Spain,Spain,ES,58.98,84.47,88.35,63.59,entsoe.eu,false,""
2024-01-02T20:00:00.000000,Spain,Spain,ES,59.34,85.05,88.14,63.23,entsoe.eu,false,""
2024-01-02T21:00:00.000000,Spain,Spain,ES,56.7,82.11,88.81,63.17,entsoe.eu,false,""
2024-01-02T22:00:00.000000,Spain,Spain,ES,54.0,78.83,89.51,62.35,entsoe.eu,false,""
2024-01-02T23:00:00.000000,Spain,Spain,ES,54.93,79.91,89.34,61.17,entsoe.eu,false,""
2024-01-03T00:00:00.000000,Spain,Spain,ES,54.01,78.88,89.58,60.66,entsoe.eu,false,""
2024-01-03T01:00:00.000000,Spain,Spain,ES,54.78,79.88,89.46,60.39,entsoe.eu,false,""
2024-01-03T02:00:00.000000,Spain,Spain,ES,54.53,79.47,89.54,59.55,entsoe.eu,false,""
2024-01-03T03:00:00.000000,Spain,Spain,ES,55.2,80.26,89.45,59.52,entsoe.eu,false,""
2024-01-03T04:00:00.000000,Spain,Spain,ES,55.34,80.32,89.43,58.94,entsoe.eu,false,""
2024-01-03T05:00:00.000000,Spain,Spain,ES,59.18,84.89,88.64,59.06,entsoe.eu,false,""
2024-01-03T06:00:00.000000,Spain,Spain,ES,61.23,87.57,88.12,59.2,entsoe.eu,false,""
2024-01-03T07:00:00.000000,Spain,Spain,ES,56.75,81.96,89.16,60.43,entsoe.eu,false,""
2024-01-03T08:00:00.000000,Spain,Spain,ES,57.09,82.28,89.11,61.79,entsoe.eu,false,""
2024-01-03T09:00:00.000000,Spain,Spain,ES,51.9,76.38,90.35,63.69,entsoe.eu,false,""
2024-01-03T10:00:00.000000,Spain,Spain,ES,49.61,74.02,91.19,65.07,entsoe.eu,false,""
2024-01-03T11:00:00.000000,Spain,Spain,ES,49.1,74.05,91.41,65.6,entsoe.eu,false,""
2024-01-03T12:00:00.000000,Spain,Spain,ES,50.43,76.16,90.94,65.68,entsoe.eu,false,""
2024-01-03T13:00:00.000000,Spain,Spain,ES,55.18,81.72,89.77,64.9,entsoe.eu,false,""
2024-01-03T14:00:00.000000,Spain,Spain,ES,62.16,90.19,88.03,62.79,entsoe.eu,false,""
2024-01-03T15:00:00.000000,Spain,Spain,ES,75.56,106.52,84.7,57.61,entsoe.eu,false,""
2024-01-03T16:00:00.000000,Spain,Spain,ES,92.52,126.95,80.55,52.5,entsoe.eu,false,""
2024-01-03T17:00:00.000000,Spain,Spain,ES,99.32,134.65,78.99,51.13,entsoe.eu,false,""
2024-01-03T18:00:00.000000,Spain,Spain,ES,98.73,133.94,79.03,51.6,entsoe.eu,false,""
2024-01-03T19:00:00.000000,Spain,Spain,ES,94.77,129.09,79.87,52.59,entsoe.eu,false,""
2024-01-03T20:00:00.000000,Spain,Spain,ES,93.62,128.02,80.05,52.98,entsoe.eu,false,""
2024-01-03T21:00:00.000000,Spain,Spain,ES,90.07,124.03,80.86,53.13,entsoe.eu,false,""
2024-01-03T22:00:00.000000,Spain,Spain,ES,86.82,119.82,81.88,52.21,entsoe.eu,false,""
2024-01-03T23:00:00.000000,Spain,Spain,ES,84.98,117.33,82.72,50.85,entsoe.eu,false,""
2024-01-04T00:00:00.000000,Spain,Spain,ES,84.07,115.83,83.4,49.75,entsoe.eu,false,""
2024-01-04T01:00:00.000000,Spain,Spain,ES,84.35,116.02,83.57,48.69,entsoe.eu,false,""
2024-01-04T02:00:00.000000,Spain,Spain,ES,85.97,117.63,83.38,47.88,entsoe.eu,false,""
2024-01-04T03:00:00.000000,Spain,Spain,ES,83.77,115.07,83.73,46.74,entsoe.eu,false,""
2024-01-04T04:00:00.000000,Spain,Spain,ES,86.26,118.08,83.23,46.68,entsoe.eu,false,""
2024-01-04T05:00:00.000000,Spain,Spain,ES,87.95,120.25,82.76,46.88,entsoe.eu,false,""
2024-01-04T06:00:00.000000,Spain,Spain,ES,84.03,115.82,83.2,49.07,entsoe.eu,false,""
2024-01-04T07:00:00.000000,Spain,Spain,ES,82.15,113.51,83.18,51.94,entsoe.eu,false,""
2024-01-04T08:00:00.000000,Spain,Spain,ES,86.26,118.89,82.07,52.74,entsoe.eu,false,""
2024-01-04T09:00:00.000000,Spain,Spain,ES,86.47,119.34,82.28,53.0,entsoe.eu,false,""
2024-01-04T10:00:00.000000,Spain,Spain,ES,86.85,119.74,82.5,53.49,entsoe.eu,false,""
2024-01-04T11:00:00.000000,Spain,Spain,ES,83.96,116.38,83.42,54.39,entsoe.eu,false,""
2024-01-04T12:00:00.000000,Spain,Spain,ES,86.09,119.51,82.64,53.53,entsoe.eu,false,""
2024-01-04T13:00:00.000000,Spain,Spain,ES,87.83,121.71,82.06,53.39,entsoe.eu,false,""
2024-01-04T14:00:00.000000,Spain,Spain,ES,92.5,127.45,80.98,53.24,entsoe.eu,false,""
2024-01-04T15:00:00.000000,Spain,Spain,ES,98.53,134.73,79.48,51.07,entsoe.eu,false,""
2024-01-04T16:00:00.000000,Spain,Spain,ES,103.04,139.89,78.25,48.08,entsoe.eu,false,""
2024-01-04T17:00:00.000000,Spain,Spain,ES,112.09,150.68,75.99,45.77,entsoe.eu,false,""
2024-01-04T18:00:00.000000,Spain,Spain,ES,108.47,146.26,76.61,47.4,entsoe.eu,false,""
2024-01-04T19:00:00.000000,Spain,Spain,ES,110.67,149.17,76.0,47.03,entsoe.eu,false,""
2024-01-04T20:00:00.000000,Spain,Spain,ES,111.93,151.21,75.66,46.82,entsoe.eu,false,""
2024-01-04T21:00:00.000000,Spain,Spain,ES,107.31,145.7,76.95,46.25,entsoe.eu,false,""
2024-01-04T22:00:00.000000,Spain,Spain,ES,103.44,140.73,78.18,45.02,entsoe.eu,false,""
2024-01-04T23:00:00.000000,Spain,Spain,ES,105.4,142.49,78.34,43.53,entsoe.eu,false,""
2024-01-05T00:00:00.000000,Spain,Spain,ES,93.92,128.43,81.07,46.87,entsoe.eu,false,""
2024-01-05T01:00:00.000000,Spain,Spain,ES,96.53,131.67,80.51,47.49,entsoe.eu,false,""
2024-01-05T02:00:00.000000,Spain,Spain,ES,100.12,136.34,79.57,46.36,entsoe.eu,false,""
2024-01-05T03:00:00.000000,Spain,Spain,ES,92.58,126.6,81.45,47.92,entsoe.eu,false,""
2024-01-05T04:00:00.000000,Spain,Spain,ES,92.1,126.4,81.37,50.84,entsoe.eu,false,""
2024-01-05T05:00:00.000000,Spain,Spain,ES,88.63,121.71,82.3,53.63,entsoe.eu,false,""
2024-01-05T06:00:00.000000,Spain,Spain,ES,80.1,111.91,83.81,57.82,entsoe.eu,false,""
2024-01-05T07:00:00.000000,Spain,Spain,ES,70.91,100.55,85.74,61.09,entsoe.eu,false,""
2024-01-05T08:00:00.000000,Spain,Spain,ES,66.51,95.41,86.78,63.78,entsoe.eu,false,""
2024-01-05T09:00:00.000000,Spain,Spain,ES,56.5,84.2,89.41,67.83,entsoe.eu,false,""
2024-01-05T10:00:00.000000,Spain,Spain,ES,49.96,76.8,91.01,70.95,entsoe.eu,false,""
2024-01-05T11:00:00.000000,Spain,Spain,ES,46.91,72.9,91.81,72.58,entsoe.eu,false,""
2024-01-05T12:00:00.000000,Spain,Spain,ES,42.88,67.87,92.6,73.9,entsoe.eu,false,""
2024-01-05T13:00:00.000000,Spain,Spain,ES,43.32,68.36,92.47,74.31,entsoe.eu,false,""
2024-01-05T14:00:00.000000,Spain,Spain,ES,41.49,66.24,92.66,74.32,entsoe.eu,false,""
2024-01-05T15:00:00.000000,Spain,Spain,ES,44.5,69.76,91.78,72.85,entsoe.eu,false,""
2024-01-05T16:00:00.000000,Spain,Spain,ES,53.87,80.42,89.48,68.92,entsoe.eu,false,""
2024-01-05T17:00:00.000000,Spain,Spain,ES,62.79,89.98,87.34,65.69,entsoe.eu,false,""
2024-01-05T18:00:00.000000,Spain,Spain,ES,63.28,90.39,87.19,65.08,entsoe.eu,false,""
2024-01-05T19:00:00.000000,Spain,Spain,ES,66.59,94.19,86.4,64.28,entsoe.eu,false,""
2024-01-05T20:00:00.000000,Spain,Spain,ES,70.97,99.81,85.32,63.24,entsoe.eu,false,""
2024-01-05T21:00:00.000000,Spain,Spain,ES,66.86,94.87,86.36,63.62,entsoe.eu,false,""
2024-01-05T22:00:00.000000,Spain,Spain,ES,68.76,97.44,86.07,62.68,entsoe.eu,false,""
2024-01-05T23:00:00.000000,Spain,Spain,ES,69.19,97.62,86.3,62.52,entsoe.eu,false,""
2024-01-06T00:00:00.000000,Spain,Spain,ES,70.01,98.66,86.28,62.44,entsoe.eu,false,""
2024-01-06T01:00:00.000000,Spain,Spain,ES,67.48,95.55,86.87,62.44,entsoe.eu,false,""
2024-01-06T02:00:00.000000,Spain,Spain,ES,68.32,96.65,86.68,61.91,entsoe.eu,false,""
2024-01-06T03:00:00.000000,Spain,Spain,ES,68.6,96.89,86.57,61.66,entsoe.eu,false,""
2024-01-06T04:00:00.000000,Spain,Spain,ES,69.9,98.23,86.4,61.25,entsoe.eu,false,""
2024-01-06T05:00:00.000000,Spain,Spain,ES,69.78,98.18,86.35,60.95,entsoe.eu,false,""
2024-01-06T06:00:00.000000,Spain,Spain,ES,72.14,101.17,85.79,60.07,entsoe.eu,false,""
2024-01-06T07:00:00.000000,Spain,Spain,ES,72.86,102.25,85.59,59.53,entsoe.eu,false,""
2024-01-06T08:00:00.000000,Spain,Spain,ES,64.88,93.73,87.02,62.57,entsoe.eu,false,""
2024-01-06T09:00:00.000000,Spain,Spain,ES,44.48,70.72,91.57,69.94,entsoe.eu,false,""
2024-01-06T10:00:00.000000,Spain,Spain,ES,36.75,61.86,93.32,73.35,entsoe.eu,false,""
2024-01-06T11:00:00.000000,Spain,Spain,ES,37.17,62.54,93.17,73.58,entsoe.eu,false,""
2024-01-06T12:00:00.000000,Spain,Spain,ES,37.95,63.54,92.99,73.35,entsoe.eu,false,""
2024-01-06T13:00:00.000000,Spain,Spain,ES,39.37,65.19,92.68,72.74,entsoe.eu,false,""
2024-01-06T14:00:00.000000,Spain,Spain,ES,39.36,65.03,92.69,72.61,entsoe.eu,false,""
2024-01-06T15:00:00.000000,Spain,Spain,ES,45.23,71.52,91.34,70.62,entsoe.eu,false,""
2024-01-06T16:00:00.000000,Spain,Spain,ES,66.95,96.72,86.45,63.34,entsoe.eu,false,""
2024-01-06T17:00:00.000000,Spain,Spain,ES,83.02,114.54,82.9,58.85,entsoe.eu,false,""
2024-01-06T18:00:00.000000,Spain,Spain,ES,86.26,118.86,81.93,58.1,entsoe.eu,false,""
2024-01-06T19:00:00.000000,Spain,Spain,ES,81.3,112.64,83.1,59.37,entsoe.eu,false,""
2024-01-06T20:00:00.000000,Spain,Spain,ES,75.66,105.55,84.53,60.31,entsoe.eu,false,""
2024-01-06T21:00:00.000000,Spain,Spain,ES,76.37,106.25,84.54,60.1,entsoe.eu,false,""
2024-01-06T22:00:00.000000,Spain,Spain,ES,75.03,104.72,84.73,60.24,entsoe.eu,false,""
2024-01-06T23:00:00.000000,Spain,Spain,ES,79.17,109.68,84.39,58.46,entsoe.eu,false,""
2024-01-07T00:00:00.000000,Spain,Spain,ES,84.17,116.02,83.52,56.9,entsoe.eu,false,""
2024-01-07T01:00:00.000000,Spain,Spain,ES,82.89,114.61,83.78,56.52,entsoe.eu,false,""
2024-01-07T02:00:00.000000,Spain,Spain,ES,84.29,115.74,83.71,56.19,entsoe.eu,false,""
2024-01-07T03:00:00.000000,Spain,Spain,ES,86.12,118.19,83.14,55.79,entsoe.eu,false,""
2024-01-07T04:00:00.000000,Spain,Spain,ES,85.95,117.9,83.23,55.86,entsoe.eu,false,""
2024-01-07T05:00:00.000000,Spain,Spain,ES,84.6,116.49,83.51,56.02,entsoe.eu,false,""
2024-01-07T06:00:00.000000,Spain,Spain,ES,83.13,115.0,83.63,56.45,entsoe.eu,false,""
2024-01-07T07:00:00.000000,Spain,Spain,ES,83.65,115.97,83.34,56.18,entsoe.eu,false,""
2024-01-07T08:00:00.000000,Spain,Spain,ES,80.36,113.53,83.58,58.08,entsoe.eu,false,""
2024-01-07T09:00:00.000000,Spain,Spain,ES,55.16,84.42,89.26,66.7,entsoe.eu,false,""
2024-01-07T10:00:00.000000,Spain,Spain,ES,44.69,72.25,91.71,70.51,entsoe.eu,false,""
2024-01-07T11:00:00.000000,Spain,Spain,ES,41.75,68.99,92.31,71.67,entsoe.eu,false,""
2024-01-07T12:00:00.000000,Spain,Spain,ES,41.18,68.21,92.34,72.37,entsoe.eu,false,""
2024-01-07T13:00:00.000000,Spain,Spain,ES,40.72,67.67,92.43,72.85,entsoe.eu,false,""
2024-01-07T14:00:00.000000,Spain,Spain,ES,43.02,70.37,92.02,72.39,entsoe.eu,false,""
2024-01-07T15:00:00.000000,Spain,Spain,ES,54.49,83.98,89.38,69.4,entsoe.eu,false,""
2024-01-07T16:00:00.000000,Spain,Spain,ES,76.65,109.49,84.44,62.76,entsoe.eu,false,""
2024-01-07T17:00:00.000000,Spain,Spain,ES,85.2,118.28,82.32,58.73,entsoe.eu,false,""
2024-01-07T18:00:00.000000,Spain,Spain,ES,84.37,116.81,82.47,58.97,entsoe.eu,false,""
2024-01-07T19:00:00.000000,Spain,Spain,ES,81.1,112.9,83.14,58.61,entsoe.eu,false,""
2024-01-07T20:00:00.000000,Spain,Spain,ES,72.96,102.74,85.01,58.46,entsoe.eu,false,""
2024-01-07T21:00:00.000000,Spain,Spain,ES,72.43,102.15,85.32,57.85,entsoe.eu,false,""
2024-01-07T22:00:00.000000,Spain,Spain,ES,79.47,110.9,83.82,57.21,entsoe.eu,false,""
2024-01-07T23:00:00.000000,Spain,Spain,ES,86.78,120.12,82.33,55.6,entsoe.eu,false,""
2024-01-08T00:00:00.000000,Spain,Spain,ES,91.23,125.09,81.78,55.18,entsoe.eu,false,""
2024-01-08T01:00:00.000000,Spain,Spain,ES,90.63,124.87,81.64,55.18,entsoe.eu,false,""
2024-01-08T02:00:00.000000,Spain,Spain,ES,89.53,123.14,82.16,55.32,entsoe.eu,false,""
2024-01-08T03:00:00.000000,Spain,Spain,ES,93.79,128.9,80.91,54.24,entsoe.eu,false,""
2024-01-08T04:00:00.000000,Spain,Spain,ES,98.44,134.37,79.91,53.25,entsoe.eu,false,""
2024-01-08T05:00:00.000000,Spain,Spain,ES,101.43,138.4,78.96,53.88,entsoe.eu,false,""
2024-01-08T06:00:00.000000,Spain,Spain,ES,109.83,149.16,76.28,53.12,entsoe.eu,false,""
2024-01-08T07:00:00.000000,Spain,Spain,ES,122.43,164.6,73.14,51.15,entsoe.eu,false,""
2024-01-08T08:00:00.000000,Spain,Spain,ES,116.22,157.79,74.5,53.51,entsoe.eu,false,""
2024-01-08T09:00:00.000000,Spain,Spain,ES,96.94,135.83,78.88,59.42,entsoe.eu,false,""
2024-01-08T10:00:00.000000,Spain,Spain,ES,87.66,124.91,81.08,62.08,entsoe.eu,false,""
2024-01-08T11:00:00.000000,Spain,Spain,ES,87.95,125.59,80.99,62.07,entsoe.eu,false,""
2024-01-08T12:00:00.000000,Spain,Spain,ES,85.63,122.72,81.65,62.48,entsoe.eu,false,""
2024-01-08T13:00:00.000000,Spain,Spain,ES,90.55,128.87,80.66,61.44,entsoe.eu,false,""
2024-01-08T14:00:00.000000,Spain,Spain,ES,102.82,142.67,78.43,58.92,entsoe.eu,false,""
2024-01-08T15:00:00.000000,Spain,Spain,ES,126.96,171.65,72.92,52.81,entsoe.eu,false,""
2024-01-08T16:00:00.000000,Spain,Spain,ES,157.63,207.51,66.23,44.89,entsoe.eu,false,""
2024-01-08T17:00:00.000000,Spain,Spain,ES,168.74,220.53,63.73,41.41,entsoe.eu,false,""
2024-01-08T18:00:00.000000,Spain,Spain,ES,165.17,215.7,64.62,41.79,entsoe.eu,false,""
2024-01-08T19:00:00.000000,Spain,Spain,ES,164.88,215.15,64.71,41.44,entsoe.eu,false,""
2024-01-08T20:00:00.000000,Spain,Spain,ES,168.73,220.1,63.73,40.12,entsoe.eu,false,""
2024-01-08T21:00:00.000000,Spain,Spain,ES,172.35,225.21,62.82,37.44,entsoe.eu,false,""
2024-01-08T22:00:00.000000,Spain,Spain,ES,167.87,219.81,64.06,37.09,entsoe.eu,false,""
2024-01-08T23:00:00.000000,Spain,Spain,ES,167.2,219.47,64.33,34.75,entsoe.eu,false,""
2024-01-09T00:00:00.000000,Spain,Spain,ES,170.95,223.72,63.93,33.01,entsoe.eu,false,""
2024-01-09T01:00:00.000000,Spain,Spain,ES,173.97,227.34,63.5,31.42,entsoe.eu,false,""
2024-01-09T02:00:00.000000,Spain,Spain,ES,178.19,232.15,62.78,29.6,entsoe.eu,false,""
2024-01-09T03:00:00.000000,Spain,Spain,ES,181.04,235.63,62.2,28.33,entsoe.eu,false,""
2024-01-09T04:00:00.000000,Spain,Spain,ES,182.04,237.38,61.66,27.9,entsoe.eu,false,""
2024-01-09T05:00:00.000000,Spain,Spain,ES,191.25,250.1,58.72,28.54,entsoe.eu,false,""
2024-01-09T06:00:00.000000,Spain,Spain,ES,209.58,273.47,53.46,29.12,entsoe.eu,false,""
2024-01-09T07:00:00.000000,Spain,Spain,ES,213.95,277.76,52.61,30.66,entsoe.eu,false,""
2024-01-09T08:00:00.000000,Spain,Spain,ES,211.29,274.41,53.4,31.59,entsoe.eu,false,""
2024-01-09T09:00:00.000000,Spain,Spain,ES,192.19,251.43,58.05,36.84,entsoe.eu,false,""
2024-01-09T10:00:00.000000,Spain,Spain,ES,182.35,241.13,59.7,39.16,entsoe.eu,false,""
2024-01-09T11:00:00.000000,Spain,Spain,ES,181.19,240.12,59.78,39.19,entsoe.eu,false,""
2024-01-09T12:00:00.000000,Spain,Spain,ES,181.21,240.13,59.79,38.19,entsoe.eu,false,""
2024-01-09T13:00:00.000000,Spain,Spain,ES,187.06,247.16,58.35,37.63,entsoe.eu,false,""
2024-01-09T14:00:00.000000,Spain,Spain,ES,200.4,263.22,55.31,35.02,entsoe.eu,false,""
2024-01-09T15:00:00.000000,Spain,Spain,ES,213.32,277.96,52.74,31.85,entsoe.eu,false,""
2024-01-09T16:00:00.000000,Spain,Spain,ES,221.92,287.29,51.18,29.7,entsoe.eu,false,""
2024-01-09T17:00:00.000000,Spain,Spain,ES,222.75,287.7,50.99,29.81,entsoe.eu,false,""
2024-01-09T18:00:00.000000,Spain,Spain,ES,223.2,288.32,50.75,29.77,entsoe.eu,false,""
2024-01-09T19:00:00.000000,Spain,Spain,ES,215.44,278.82,52.47,29.89,entsoe.eu,false,""
2024-01-09T20:00:00.000000,Spain,Spain,ES,212.5,275.69,52.95,29.27,entsoe.eu,false,""
2024-01-09T21:00:00.000000,Spain,Spain,ES,213.37,277.39,52.72,28.88,entsoe.eu,false,""
2024-01-09T22:00:00.000000,Spain,Spain,ES,207.83,271.05,54.12,29.89,entsoe.eu,false,""
2024-01-09T23:00:00.000000,Spain,Spain,ES,187.28,244.43,59.78,31.81,entsoe.eu,false,""
2024-01-10T00:00:00.000000,Spain,Spain,ES,179.93,234.54,62.29,32.86,entsoe.eu,false,""
2024-01-10T01:00:00.000000,Spain,Spain,ES,183.0,238.3,61.87,32.31,entsoe.eu,false,""
2024-01-10T02:00:00.000000,Spain,Spain,ES,179.08,233.69,62.63,32.81,entsoe.eu,false,""
2024-01-10T03:00:00.000000,Spain,Spain,ES,173.75,226.41,64.16,33.74,entsoe.eu,false,""
2024-01-10T04:00:00.000000,Spain,Spain,ES,182.25,238.27,61.55,33.13,entsoe.eu,false,""
2024-01-10T05:00:00.000000,Spain,Spain,ES,188.06,246.65,59.27,33.74,entsoe.eu,false,""
2024-01-10T06:00:00.000000,Spain,Spain,ES,190.7,249.69,58.14,35.21,entsoe.eu,false,""
2024-01-10T07:00:00.000000,Spain,Spain,ES,190.5,249.36,57.69,36.26,entsoe.eu,false,""
2024-01-10T08:00:00.000000,Spain,Spain,ES,183.58,240.75,59.36,38.33,entsoe.eu,false,""
2024-01-10T09:00:00.000000,Spain,Spain,ES,174.9,230.89,61.24,40.87,entsoe.eu,false,""
2024-01-10T10:00:00.000000,Spain,Spain,ES,166.89,221.45,63.19,43.23,entsoe.eu,false,""
2024-01-10T11:00:00.000000,Spain,Spain,ES,165.16,219.15,64.0,44.2,entsoe.eu,false,""
2024-01-10T12:00:00.000000,Spain,Spain,ES,159.52,212.03,65.3,45.57,entsoe.eu,false,""
2024-01-10T13:00:00.000000,Spain,Spain,ES,155.98,207.51,66.13,46.21,entsoe.eu,false,""
2024-01-10T14:00:00.000000,Spain,Spain,ES,156.39,208.15,66.07,46.19,entsoe.eu,false,""
2024-01-10T15:00:00.000000,Spain,Spain,ES,163.16,216.49,64.45,44.35,entsoe.eu,false,""
2024-01-10T16:00:00.000000,Spain,Spain,ES,179.95,236.99,60.42,39.89,entsoe.eu,false,""
2024-01-10T17:00:00.000000,Spain,Spain,ES,190.87,249.88,57.7,37.42,entsoe.eu,false,""
2024-01-10T18:00:00.000000,Spain,Spain,ES,192.23,250.52,57.63,37.52,entsoe.eu,false,""
2024-01-10T19:00:00.000000,Spain,Spain,ES,189.37,246.71,58.36,38.34,entsoe.eu,false,""
2024-01-10T20:00:00.000000,Spain,Spain,ES,188.0,245.19,58.62,38.43,entsoe.eu,false,""
2024-01-10T21:00:00.000000,Spain,Spain,ES,178.18,233.33,61.1,39.76,entsoe.eu,false,""
2024-01-10T22:00:00.000000,Spain,Spain,ES,167.52,219.81,64.2,41.12,entsoe.eu,false,""
2024-01-10T23:00:00.000000,Spain,Spain,ES,150.48,197.86,68.88,44.02,entsoe.eu,false,""
2024-01-11T00:00:00.000000,Spain,Spain,ES,141.13,185.18,71.91,46.23,entsoe.eu,false,""
2024-01-11T01:00:00.000000,Spain,Spain,ES,138.14,182.44,71.91,46.49,entsoe.eu,false,""
2024-01-11T02:00:00.000000,Spain,Spain,ES,142.65,188.34,70.7,45.21,entsoe.eu,false,""
2024-01-11T03:00:00.000000,Spain,Spain,ES,144.39,190.27,70.45,44.69,entsoe.eu,false,""
2024-01-11T04:00:00.000000,Spain,Spain,ES,146.67,193.1,69.93,44.21,entsoe.eu,false,""
2024-01-11T05:00:00.000000,Spain,Spain,ES,157.05,206.07,67.41,42.37,entsoe.eu,false,""
2024-01-11T06:00:00.000000,Spain,Spain,ES,165.66,217.77,64.62,42.26,entsoe.eu,false,""
2024-01-11T07:00:00.000000,Spain,Spain,ES,169.52,221.88,63.54,42.56,entsoe.eu,false,""
2024-01-11T08:00:00.000000,Spain,Spain,ES,163.01,214.46,64.8,44.3,entsoe.eu,false,""
2024-01-11T09:00:00.000000,Spain,Spain,ES,147.33,195.98,68.55,48.45,entsoe.eu,false,""
2024-01-11T10:00:00.000000,Spain,Spain,ES,134.56,181.0,71.49,51.73,entsoe.eu,false,""
2024-01-11T11:00:00.000000,Spain,Spain,ES,126.9,172.01,73.33,53.41,entsoe.eu,false,""
